;Benchmark;regions;trainingIterations;testIterations;totalPos;totalNeg;fp_rate;fn_rate;fn_percerr_mean;fn_relerr_var;fn_percerr_1percentile;fn_percerr_2.5percentile;fn_percerr_10percentile;fn_percerr_firstquartile;fn_percerr_median;fn_percerr_thirdquartile;fn_percerr_90percentile;fn_percerr_97.5percentile;fn_percerr_99percentile;fn_percerr_min;fn_percerr_max
0;;16.0;800.0;50000.0;50000.0;25802840.0;16.34;55.09903173449124;1.1909942142665386;0.00947427935898304;7.96347023879207e-06;1.0964805596813676e-05;1.1231613683548858e-05;7.759717846056446e-05;0.0007132990958780283;0.03237500786781311;0.1251676119863987;8.007048070430756;32.042959332466125;5.961661742048818e-06;299.7735023498535
1;;16.0;1600.0;50000.0;50000.0;28029479.0;9.274;56.69780733348629;1.8949341028928757;0.016518233343958855;7.584469585708575e-06;1.0937520755760488e-05;1.124019206599769e-05;7.79714667942244e-05;0.0008284197065222543;0.03470640585874207;0.20561160054057837;22.160403430461884;75.93504786491394;5.960561111351126e-06;300.0
2;;16.0;3200.0;50000.0;50000.0;29407987.0;4.906;58.02352265729715;2.769750729203224;0.02502039447426796;7.397332524305966e-06;1.0907676539773092e-05;1.1248510389805233e-05;7.866809710321832e-05;0.0011391462976462208;0.036163360346108675;0.5005110055208206;32.04258382320404;89.09361958503723;5.960561111351126e-06;300.0
3;;16.0;6400.0;50000.0;50000.0;30262430.0;2.198;58.85532655507175;3.5785477608442307;0.037504956126213074;7.323040307483097e-06;1.0742516565187543e-05;1.1254498133439483e-05;8.128506578941597e-05;0.0013749010577157605;0.036750580329680815;0.5512637086212635;53.79832983016968;110.35390365123727;5.961138782595299e-06;1151.8534660339355
4;;16.0;12800.0;50000.0;50000.0;30665260.0;0.904;59.764655509198356;4.79297861456871;0.05631476640701294;7.325126460955289e-06;1.0759407587102032e-05;1.1263490051760527e-05;8.799271995485469e-05;0.0014371740689966828;0.037335157685447484;0.738112097606063;85.10337471961975;112.09684610366821;5.961138782595299e-06;1199.1881370544434
5;;16.0;25600.0;50000.0;50000.0;30790791.0;0.506;59.87283990203434;4.832935705780983;0.05665375292301178;7.311819416599974e-06;1.0717246112790235e-05;1.1264460653137576e-05;8.810234817246965e-05;0.0014443804502661806;0.03741136169992387;0.820688996464014;85.7294499874115;112.12728023529053;5.961138782595299e-06;1199.4743347167969
6;;16.0;51200.0;50000.0;50000.0;30888466.0;0.22;60.074145475531225;4.896494746208191;0.05732608214020729;7.273740010305119e-06;1.0580783538216565e-05;1.1264302912650237e-05;8.811262830477062e-05;0.0014660599845228717;0.037471624091267586;0.8985129743814477;86.2300886213778;112.18015182018281;5.961050675296065e-06;1180.6385040283203
7;;16.0;102400.0;50000.0;50000.0;30913634.0;0.124;60.01090974940054;4.912294447422028;0.05816749483346939;7.298426709212429e-06;1.0695215735267993e-05;1.1264225463492039e-05;8.811573479761137e-05;0.001466404864913784;0.037473332486115396;0.900189094245437;86.38677477836598;112.19711685180668;5.960470161880949e-06;7654.599761962891
8;;16.0;204800.0;50000.0;50000.0;30947195.0;0.048;60.196063003448295;4.932867735624313;0.05771370232105255;7.249822431276698e-06;1.0482563794766975e-05;1.1263875876466045e-05;8.815434853204351e-05;0.0014935299986973405;0.03749594325199723;0.9342282451689259;86.34498834609971;112.23047971725464;5.960480820021985e-06;3445.1011657714844
